Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous
29212.98754,56,0,Retired,Tier_2,5842.597508,0,1350.045493,4269.504321,1692.383046,1432.276376,795.8033897,1275.087836,1177.209287,0,749.6560799,7.785785925,2274.460672,10628.4242,1186.879217,323.3223866,90.92259413,224.1933201,317.3842985,16.24391771,0,60.86802754
25398.84996,49,2,Retired,Tier_2,5079.769992,3348.532142,560.8829629,2934.338101,1692.734723,518.2565115,1233.586411,1327.452934,1087.381899,2016.932865,760.5534925,9.38874727,2384.633832,4838.427927,248.1736872,246.4580171,148.9636837,282.3240219,390.1851626,40.0662193,25.39082803,201.346038
27068.4102,35,0,Professional,Tier_2,5413.682039,4532.516896,1186.457792,3376.700427,1527.560905,1009.315701,634.362393,1560.251379,1240.469521,0,647.2660958,8.830953426,2390.398697,5939.827048,506.1439381,276.1993354,74.24312952,68.67565768,464.6902182,58.24143739,0,101.2228827
6657.327617,42,3,Professional,Tier_2,1331.465523,904.8249349,308.9017227,897.0846372,484.6114765,249.8547794,232.3629408,358.9367311,201.3261017,384.8804187,128.2606491,5.992107439,398.9142234,1174.817701,265.1679943,87.31641256,53.97345636,14.00308028,18.83306644,9.32669168,16.10277363,10.63688188
19340.81163,24,2,Retired,Tier_1,5802.243489,0,855.2184289,2290.491944,1387.912095,673.5577557,656.2838122,958.2747308,591.5930735,1743.789389,461.8178183,6.738498989,1303.280396,3919.629093,538.7725216,328.641562,109.5818767,58.97649772,214.8485856,6.867623613,13.43545247,74.46783233
32313.1188,64,2,Self_Employed,Tier_2,6462.62376,3713.629705,669.8502645,4248.971215,1697.777449,1378.540784,1119.218784,1834.83345,1212.32245,2384.291193,933.2383032,7.230092622,2336.268418,6657.821442,995.2107074,103.2614566,237.9736021,319.8208823,444.1342949,35.95969038,88.72730564,73.68348373
34092.67307,35,0,Retired,Tier_2,6818.534614,5323.161791,1403.581748,4250.400691,1979.657568,1309.083429,1371.735715,2578.124547,1287.921692,0,831.209794,7.09469451,2418.771005,6939.261483,834.9265989,260.15828,198.6024859,336.128815,179.4972161,23.33513477,0,170.0620569
13184.70267,64,2,Student,Tier_3,1977.7054,0,410.5305857,1631.17232,814.3439261,647.1660562,381.3207342,747.8140082,448.4026646,742.0574192,175.694337,5.771616484,760.9704727,5208.495218,381.2319304,106.3281271,64.50521613,69.04729859,93.80475476,20.28490358,17.20128851,32.40341585
82579.68074,35,4,Retired,Tier_2,16515.93615,16069.71215,3454.712738,9016.450652,4599.699279,1830.817764,2772.038003,4481.038273,3922.088064,4339.8448,1062.685533,12.21650251,10088.34877,14514.65733,1950.291659,1119.674267,445.276578,769.2714487,1062.85196,9.309508981,18.9766266,62.71131904
15003.10985,20,0,Professional,Tier_3,2250.466478,0,506.5979823,1794.690668,941.6682437,480.5812431,449.4932483,852.5750683,651.1191496,0,268.8392195,9.868156496,1480.530359,6807.078551,373.7235111,250.2070985,103.4934154,107.3560094,254.3727258,31.60157237,0,60.52049583
65154.61529,18,4,Student,Tier_1,19546.38459,12147.44817,2612.595745,7189.643663,4767.892726,2263.337391,3151.880849,4355.885994,2990.400051,5490.009964,820.9695639,11.50917418,0,-181.8334168,1903.087454,1030.153821,376.7802012,195.3653904,1074.60657,14.07224756,36.31663493,213.4362362
42222.48382,50,0,Student,Tier_2,8444.496764,4171.962856,1191.33022,5891.758792,2126.578365,1729.762464,1227.444017,1704.099755,1699.220223,0,515.4446099,11.08990515,4682.433406,13520.38576,1491.916144,149.494327,283.2051471,184.3307635,508.0265865,2.438260081,0,28.4040994
17889.52836,24,4,Professional,Tier_3,2683.429254,0,436.1684646,1907.620417,930.4223761,385.3634115,493.8435715,1005.018687,643.8764443,1603.900368,239.815333,8.283251006,1481.834538,7560.070032,332.0601727,270.4721254,52.38532799,42.78280213,210.1323029,14.83992115,53.33511849,68.62041226
124144.4859,27,0,Professional,Tier_2,24828.89717,13411.96525,5915.586156,12678.39719,9277.335539,5451.000901,3162.544555,7164.818436,3819.354331,0,3093.186482,18.66823464,23175.58392,35341.39984,1953.706276,650.2622684,352.1006141,200.0881856,798.9074705,89.43298503,0,918.9276025
11545.40955,61,3,Student,Tier_2,2309.08191,2235.453713,479.8701624,1381.611889,784.7223865,273.6032531,372.3122233,787.6448887,371.5292848,759.0526579,127.1225726,6.008674504,693.7260799,1663.404607,111.4165907,107.1533798,35.96039831,105.2781977,56.2854167,1.79965415,20.38267769,30.72279053
62584.69257,25,0,Professional,Tier_2,12516.93851,5315.180779,3023.372268,6307.424651,3631.56283,1255.052744,1758.50197,4902.700319,2824.468856,0,990.7856927,11.30435009,7074.792748,20058.70395,580.7946791,400.3162443,183.0244846,195.4708144,586.8033797,124.4951699,0,256.9026313
66797.33844,49,3,Professional,Tier_3,10019.60077,0,2953.34631,7874.596595,5319.791137,2262.983745,2251.037317,3450.00875,2171.892564,4764.126196,1306.921563,12.95702438,8654.947427,24423.0335,481.7343741,838.4493308,510.4550402,172.0710142,605.8650908,97.30344804,141.9575774,259.2311185
17543.81058,40,1,Retired,Tier_3,2631.571588,0,471.4531038,2438.992733,1168.610156,461.3022092,446.3790872,756.8520381,841.0112544,1254.987675,446.0473739,5.256409224,922.1744777,6626.603366,615.9061814,237.6458551,33.55422271,86.95274231,94.33381224,29.24975133,12.20784143,86.30991231
91393.06696,34,1,Student,Tier_2,18278.61339,0,3748.963683,12791.82441,6540.607032,4442.959866,4503.932826,6576.492058,3571.977105,5537.665419,2286.603374,11.37000118,10391.39279,23113.42779,928.6494296,1136.84119,687.2680644,818.2081171,1040.929943,113.0180753,90.71817435,285.0040133
24561.00862,31,0,Professional,Tier_2,4912.201724,1698.817745,903.9966117,2922.060095,1886.693403,988.7927959,953.3978925,1430.860687,799.9563775,0,295.1769371,7.063216991,1734.797334,7769.054351,734.9063178,530.3236564,52.02808625,47.70681704,156.8267567,3.98985775,0,65.9997174
37794.07276,34,3,Professional,Tier_3,5669.110914,0,1069.663253,4951.605205,2318.472437,1695.50895,1497.774978,2006.454171,1149.838701,1999.070449,851.0499827,7.25686694,2742.665572,14585.52372,1397.981978,343.5093994,480.8660302,165.0276784,389.2689628,13.85933471,77.32650967,139.1094551
36945.90636,42,3,Student,Tier_1,11083.77191,4487.70134,1698.822565,4841.150659,1932.183862,1772.311287,1472.896849,2104.956062,1708.924297,3621.112205,555.539334,6.095645142,1666.535993,1666.535993,394.7133693,497.171431,443.1128664,438.6403545,616.9963117,59.25052589,11.19380462,111.7393419
26943.72384,38,2,Retired,Tier_2,5388.744767,3149.509933,1169.0118,3278.561164,2145.326214,611.055971,760.7172275,1823.878671,1153.302595,1745.011939,322.2516943,5.723951442,1542.245669,5396.35186,509.1529233,556.7123541,44.1238765,174.7920163,304.0203502,9.329413008,78.4976351,71.94372943
57388.50375,23,2,Professional,Tier_3,8608.275563,0,1368.874218,7288.997813,3365.910864,2158.316929,2510.19403,2406.317798,2095.937531,4846.762919,1453.615641,10.42746775,5984.167724,21285.30045,1610.884717,605.0026297,482.5192486,741.5673397,240.6975717,3.383476035,107.1131939,297.0217984
56598.83252,37,4,Retired,Tier_2,11319.7665,0,2099.772597,7425.123489,3961.889443,1949.133999,1575.173086,3687.896913,2506.350382,3279.061079,1044.466142,10.0650978,5696.727844,17750.19889,531.1038087,703.2185506,484.9922626,279.5908679,642.7141138,5.427687664,14.07613688,110.569846
7406.602285,37,2,Retired,Tier_2,1481.320457,0,318.8572946,903.8500176,395.8592969,303.9458785,197.3718371,442.0235831,297.4583932,632.7493709,130.9612337,5.602834993,414.9797046,2302.204922,66.95060212,38.65859919,76.47851376,33.28274574,99.64389941,4.679288754,30.79249483,36.93988516
85171.7304,43,0,Retired,Tier_2,17034.34608,0,2115.189722,12544.08292,5154.00695,3447.474249,1792.411738,5450.598959,3787.415895,0,2030.653717,12.20252898,10393.10508,31815.55017,3097.726869,1216.090162,891.6694104,256.9304918,1616.297984,54.29312008,0,304.148474
7934.368695,49,2,Self_Employed,Tier_1,2380.310608,1048.722434,394.7662289,1136.508669,462.3478832,367.5646995,190.6440201,494.2076551,270.144243,740.4337989,112.4554939,7.613806358,336.262961,336.262961,245.1023144,32.08606497,86.05205503,26.95930597,72.25994882,8.162243177,16.41868317,10.42248381
68527.44659,25,2,Student,Tier_3,10279.11699,0,2613.6867,9258.437927,5406.874218,2263.118474,2409.699413,3145.441027,2951.934387,4971.975946,2017.309192,14.04280781,9623.177625,23209.85232,2190.767355,852.2285923,159.3699585,412.4178613,653.9445849,6.406843998,241.8026157,274.1769813
73888.81705,62,0,Self_Employed,Tier_2,14777.76341,0,3387.989607,9476.061652,3920.293839,1767.849365,2780.538755,4653.171223,2941.191051,0,1521.897329,10.60712513,7837.47928,28662.06082,1273.984438,982.2838472,464.5782949,802.8507339,820.6357904,4.209351324,0,367.0455302
12533.74037,61,0,Student,Tier_2,2506.748074,0,456.0716814,1686.677477,633.5906696,538.1742325,504.5971154,991.8007504,585.9391795,0,230.4338708,6.049410234,758.2173726,4399.707319,212.6970197,57.17329121,68.67353909,119.5147359,211.7324824,6.369167936,0,20.78090672
21596.81719,46,4,Retired,Tier_2,4319.363437,0,632.0660843,3056.005586,1466.603682,478.1255773,975.9396622,966.6727847,956.2016802,2114.911457,518.3875367,9.85161483,2127.635245,6112.539697,887.2269397,100.1255727,25.72979117,48.8628043,243.5647738,15.42873039,14.91270395,42.81564582
12386.82796,34,3,Retired,Tier_2,2477.365592,678.7270968,558.2103605,1310.787946,789.1199475,374.2426649,562.3358541,859.899779,522.8657808,766.0903341,283.5807258,5.07797638,629.0001982,3203.60188,337.9366785,118.8194678,111.9458971,145.6712169,84.22111356,2.632862471,16.4813296,59.88005059
25260.97103,35,2,Retired,Tier_2,5052.194205,0,844.2686714,2666.115846,1629.987775,1160.892162,801.6353904,1853.029722,760.4183226,2488.178006,412.5019203,8.205358901,2072.753335,7591.749006,176.6624955,187.4437691,342.9688039,207.4977739,149.9906694,2.361002019,97.99989414,119.4014532
23447.64244,57,1,Retired,Tier_2,4689.528488,0,878.7988049,2788.133907,1471.895859,1169.1495,680.5050422,1178.869079,999.7193713,2075.208591,686.3519267,9.022694616,2115.609172,6829.481873,804.7171232,76.88419829,128.3727299,149.0937686,141.6905258,9.400170127,50.52076699,189.7545492
55976.15562,35,3,Retired,Tier_2,11195.23112,4531.429086,2086.281418,8238.718628,2842.138094,1978.325227,1531.805093,2747.923107,2349.988911,4157.656875,575.2111985,12.7945518,7161.898226,13741.44685,2308.738524,224.2201311,177.6145555,153.7212535,660.5246545,95.6728773,76.54866195,43.42595162
85579.38105,28,0,Self_Employed,Tier_2,17115.87621,14582.42555,1862.980556,9140.731864,4920.830455,3696.733386,2016.594745,4537.862111,4270.21815,0,2155.234839,11.08418598,9485.777756,21279.89319,1437.78955,855.8986436,760.8446711,220.451293,1327.774972,39.82382365,0,264.5168482
91628.68982,62,2,Retired,Tier_1,27488.60695,0,2765.273593,11512.03747,6961.734976,1936.365395,2285.099153,7240.362923,3466.558812,6453.96076,1869.645178,12.78015379,11710.28748,19649.04461,2634.444113,1235.472261,552.7466728,317.3397014,2091.204361,46.46399537,191.8894411,515.3443364
19133.92544,29,4,Retired,Tier_3,2870.088816,1991.038546,574.1141374,2129.252254,1373.711498,885.2361223,812.3366963,1103.207551,829.4153825,1402.642704,414.0003404,8.80778762,1685.275516,4748.881392,326.9241019,89.40967924,213.2422892,110.2110934,226.7312764,14.15511671,66.4181576,34.8500462
25376.40696,32,1,Retired,Tier_2,5075.281393,4757.649303,540.8000291,2732.484571,1847.859484,692.4657553,723.0671782,1819.958967,863.5608028,1585.70527,271.7120396,8.52020127,2162.120948,4465.862171,183.2829205,349.9795391,126.5099913,40.6213152,208.0671784,0.645322105,41.87915576,63.48342295
7802.520542,43,3,Self_Employed,Tier_1,2340.756163,0,180.5633738,1122.134749,605.8839112,178.2532394,260.1597096,367.2708393,374.4714613,394.9794814,160.5519342,6.297576115,491.36967,1817.49568,322.1926149,39.86752037,20.24968363,13.5116579,35.12049963,4.015467216,14.3910428,21.825794
15744.66108,20,2,Professional,Tier_2,3148.932215,2130.649039,584.610519,2120.390516,957.0561646,427.5960981,712.7969772,679.8235832,661.8780566,1133.411056,353.3621695,7.812467379,1230.04651,2834.154682,106.9633623,215.511171,121.8681675,81.98287432,59.02902699,26.27908489,46.66815561,80.61286798
64914.99781,20,0,Student,Tier_1,19474.49934,0,1925.558089,8583.7515,3817.873943,2543.57486,2001.730596,3632.022858,2413.267447,0,1893.764096,14.41458121,9357.22508,18628.95508,1582.455478,1127.052904,262.9743377,551.8312237,625.5809521,19.22525527,0,214.7809858
109252.7101,55,3,Student,Tier_2,21850.54203,5811.19582,3829.872781,14047.77593,8207.439786,4770.24059,3564.207007,6919.229964,3446.450881,9151.304162,3000.768964,23.76954382,24653.68223,24653.68223,915.8858766,2278.565178,556.164821,221.0349622,1339.139361,114.1157301,376.6309583,810.5548772
11175.43744,52,1,Professional,Tier_2,2235.087488,2198.484696,385.6044318,1519.492037,865.1342867,325.9425331,315.090579,763.5271773,462.9010962,1033.824665,225.4099759,6.315469708,705.7813662,844.9384725,91.43150141,151.8667813,82.80187487,48.38540349,118.2596207,1.507673954,5.718648348,35.53315971
18675.75156,26,0,Professional,Tier_1,5602.725468,1821.935538,740.0731848,2579.396944,1425.263581,481.159642,529.9782599,1367.310888,617.5658084,0,472.1379272,8.944995925,1670.545216,3038.204317,615.0693492,105.1902239,136.5791772,101.1737158,71.99306377,0.479474874,0,134.8732511
29372.90868,60,1,Self_Employed,Tier_1,8811.872604,0,1336.121927,3481.140445,2059.933332,1360.886084,1370.257733,1353.245275,1118.250784,2660.721405,810.1156377,7.252810497,2130.361404,5010.363454,280.7606189,208.9656376,134.9080795,373.3755671,335.9622148,42.25093447,56.86115737,127.0233303
37536.9698,57,2,Student,Tier_1,11261.09094,3954.164033,1006.251217,4491.432058,1957.472222,1442.552317,1219.153663,2719.610303,1239.891067,3559.449589,450.7971758,9.767629787,3666.472243,4235.105215,259.5091083,359.5099185,305.896012,99.3373918,333.2207284,13.11231676,21.72672374,60.1051774
15697.70567,21,3,Professional,Tier_3,2354.65585,0,484.2334028,1724.181492,891.537392,635.885481,394.9210424,1105.154631,708.0646873,789.0125172,181.7050297,6.531444575,1025.286945,6428.35414,224.0671216,115.7517596,184.1019345,78.0671621,104.6590391,25.49605221,0.026423491,24.13755868
42116.77921,37,4,Professional,Tier_2,8423.355841,0,1546.357309,6028.518185,3280.231144,873.7690351,1407.61916,1771.079924,1338.573342,2656.419066,1171.528654,12.1787893,5129.313799,13619.32755,1173.371701,292.7741975,110.3901089,379.9508612,515.2703375,13.94282554,18.89686526,71.40825482
20534.90054,32,2,Self_Employed,Tier_2,4106.980108,0,867.4878288,2191.788542,1453.152845,870.4512166,967.655769,1592.485546,718.2129941,1193.59535,445.6011282,7.02911474,1443.421721,6127.489214,264.32737,285.3637615,97.74673769,215.290684,146.629166,7.646573879,3.913809539,55.91531404
29655.14293,46,2,Self_Employed,Tier_2,5931.028586,0,934.228393,3779.378764,1893.472014,823.6723716,673.513888,1553.957392,1451.523616,1880.873311,823.2402165,7.184221369,2130.491115,9910.254376,340.2920279,211.0759275,148.7255411,49.27961615,366.6368139,35.77463312,92.39018956,136.9517516
46442.95476,22,4,Retired,Tier_2,9288.590951,8666.094713,1298.259622,4713.550961,3252.313716,1905.144435,1076.743162,3665.438584,2177.976986,2360.064067,1125.222244,10.92656244,5074.618451,6913.555316,619.1427364,924.6112964,217.7130897,322.1699543,794.4454833,63.20885627,95.88487804,61.2334813
30154.53111,56,4,Professional,Tier_2,6030.906222,5479.129965,1214.029754,3782.422581,2320.345265,1377.79793,665.795197,1849.274833,1136.498424,1940.603768,352.9298691,7.694924071,2320.368273,4004.797305,284.4182441,418.363148,310.092678,125.4492081,339.1015117,48.824222,95.51090651,43.82563682
21159.49348,57,0,Self_Employed,Tier_1,6347.848045,0,844.6046498,3024.570048,1510.348861,451.4790518,799.2955138,1588.757483,934.2832031,0,388.6339683,7.024281539,1486.302395,5269.672659,674.9064851,209.7974198,102.036568,157.0890207,133.5272008,21.22815669,0,109.8441564
27481.40347,24,1,Student,Tier_1,8244.421041,0,1173.627426,4022.047197,1728.87493,672.5105015,704.9824526,1810.585274,897.7598543,2380.737327,439.0142927,8.393735368,2306.716283,5406.843175,259.99289,184.0579941,158.1850029,170.7241352,413.6978682,0.537126215,112.4834318,69.28128937
27952.51043,25,2,Self_Employed,Tier_2,5590.502087,0,976.2622254,3974.103973,2205.707404,778.6102307,1318.013668,1458.464599,977.5242805,1404.454405,505.3225168,8.10618475,2265.882138,8763.545045,753.418652,145.2898015,105.2457482,305.0328786,143.1155125,34.85453244,8.730319991,71.4076811
22313.42595,49,0,Student,Tier_3,3347.013892,3408.451123,496.7604906,3083.399303,1590.150501,592.2440189,1100.22165,1182.016173,698.107012,0,302.8505748,8.67355818,1935.367982,6512.211209,330.1324748,311.7971845,165.0644552,117.4313221,137.1438856,0.033567089,0,16.20404967
24389.69072,53,0,Retired,Tier_1,7316.907216,1256.900002,918.466645,2632.279539,1803.97923,1156.200018,1131.025034,1587.381134,1129.147512,0,663.7344374,9.31842471,2272.734967,4793.669952,457.7966479,368.1616996,155.5715026,296.1379447,304.7433079,14.63090797,0,162.0511771
107782.4796,50,2,Professional,Tier_1,32334.74387,0,3171.77392,13997.26591,5893.991515,4184.70019,4226.602062,7538.260287,5340.478116,8854.104733,2331.6162,17.21180826,18551.31372,19908.94276,1720.401399,590.3610524,221.0372814,325.3712297,441.0764046,14.37067281,155.8673137,693.4572282
46989.91198,54,1,Professional,Tier_1,14096.97359,0,2346.493875,4985.829322,3249.002872,2330.972356,1171.132828,2390.143268,1980.694619,3644.24573,950.7379155,11.21940095,5271.986631,9843.685601,652.6955128,755.9075519,241.073785,224.1715205,244.7974642,26.91125664,4.743784504,131.0667437
23684.31767,49,4,Self_Employed,Tier_2,4736.863533,0,886.8095,2464.050895,1772.885035,483.9051851,599.2054939,1478.912055,919.1182259,1851.189955,561.3343739,7.573153352,1793.649697,7930.043413,460.9257497,353.3871918,31.67127406,108.7350928,238.2356337,42.81089115,64.49597927,155.2551642
52392.36661,60,2,Retired,Tier_1,15717.70998,0,1742.79904,5268.093436,3605.749571,1352.103074,2049.764732,3306.782128,1601.612839,4535.460433,1417.59703,12.73933947,6674.441436,11794.69434,1451.00926,306.4185409,299.1387459,281.0826879,907.9977414,42.68003288,138.7852518,250.7994403
22968.91523,53,1,Professional,Tier_1,6890.674568,0,984.4395746,2555.048939,1204.739814,1037.490636,854.6247776,1606.241046,790.7967773,2276.589018,277.8924728,7.196681922,1652.99977,4490.377602,320.0996423,171.9918732,204.159841,88.12965655,94.951926,28.72686148,10.61775817,57.78504026
76684.30751,51,4,Self_Employed,Tier_2,15336.8615,0,3783.906418,10515.36394,3999.255761,2799.577279,2750.464823,4806.626141,2968.806433,5794.16284,1145.517202,10.111856,7754.20675,22783.76517,2662.235684,838.1016767,450.5932816,614.4415361,600.6179912,57.54209135,282.1051357,149.8787669
40322.56087,42,3,Self_Employed,Tier_1,12096.76826,0,1403.401309,5000.439316,2435.100968,1418.280525,1885.397675,2438.826916,1878.130966,2397.146319,551.7269577,11.05156809,4456.27527,8817.341659,419.7892975,321.7603831,203.7226798,360.6617899,257.0746249,38.56939021,94.4831412,75.52712099
27532.18452,61,2,Self_Employed,Tier_1,8259.655355,0,824.3329412,2981.295127,1855.064449,1251.368608,1016.728109,1662.480519,1159.813104,2635.54726,275.7076278,9.609524273,2645.711954,5610.191417,679.0261889,315.9934372,354.7992211,267.8886064,267.111214,3.867861843,46.65522235,38.26986684
42921.41658,49,2,Self_Employed,Tier_2,8584.283316,2169.160541,1478.417885,4824.782558,3181.501162,2036.704272,1185.425029,2663.608567,1462.398469,3428.85543,1164.868675,13.1591011,5648.072601,10741.41067,1405.682131,315.456934,534.8873678,270.2719214,414.3946581,9.370657892,164.1528735,169.2174119
8537.741061,19,1,Student,Tier_2,1707.548212,655.1616423,348.4611128,967.5851483,618.4747194,289.245966,207.3928377,505.5399296,358.2765943,728.4094935,184.0533715,5.119385387,437.0798682,1967.592033,152.6750868,120.9616479,72.52665095,42.45500662,28.57300426,1.368921711,19.09803482,38.57306021
12179.8556,26,0,Retired,Tier_3,1826.97834,2002.114864,489.5990112,1718.909344,619.248583,330.2948465,451.2631052,661.4114901,439.4609432,0,237.399523,8.229114552,1002.294269,3403.175547,203.5032327,157.6877889,94.60333766,124.8489087,38.41970471,15.26499183,0,60.84725269
11542.74818,55,0,Student,Tier_2,2308.549636,0,488.8435903,1315.505603,676.2311746,263.3464617,236.2605438,620.1414078,490.0401901,0,311.9322665,9.10092195,1050.496503,4831.897306,216.8508114,133.0024266,57.23140804,13.97582391,165.9862965,13.40154665,0,77.02332021
33634.48424,46,1,Professional,Tier_1,10090.34527,5894.21533,1298.566254,3719.794388,2530.241787,1490.649333,1567.366358,1405.500393,1039.006707,2911.971463,800.729138,8.666129201,886.0978204,886.0978204,1006.748167,259.9354797,135.752996,255.6864788,370.9643913,45.03200743,56.11615571,210.1727457
119966.1214,55,2,Retired,Tier_2,23993.22428,10043.49342,5833.933054,14541.01329,7487.994923,3940.864876,2430.161834,8012.808763,5629.736537,11871.04703,2275.179777,24.75881563,23906.66361,23906.66361,2741.187409,2194.845816,311.1986936,525.847598,1143.071573,92.15252744,555.0059241,622.2092108
178794.571,35,2,Self_Employed,Tier_2,35758.9142,0,5533.139714,25783.91799,9067.507094,4136.949946,5152.015265,13348.88768,5972.340177,15725.76196,2449.043669,15.19708907,27171.5702,55866.09328,5380.124645,1738.509137,624.3029177,447.120651,1728.276965,52.65324297,26.74737359,725.1556835
49980.76657,39,2,Professional,Tier_1,14994.22997,0,1001.483587,6864.276006,3657.128104,1361.176563,2273.789885,3538.815517,2439.329048,3615.659336,996.0246254,12.92740875,6461.217991,9238.853928,505.1653451,862.9411962,299.915301,199.3029602,878.0201357,40.53655696,117.321735,257.4244105
44784.98655,52,3,Self_Employed,Tier_1,13435.49597,2767.923274,1096.509874,5976.816666,3002.921429,1737.542763,1352.949437,3069.623748,1902.102837,4095.283104,668.4133276,14.83438396,5679.404126,5679.404126,981.0329389,280.0062977,448.9053185,213.1213929,173.3385418,69.84767527,125.2493305,40.38439438
7101.820746,32,0,Professional,Tier_1,2130.546224,809.7875926,151.4040978,1036.614933,384.3510135,254.1107391,179.8253028,502.3074798,252.3166432,0,160.3443127,5.498327337,390.4813515,1240.212408,65.97155118,44.45093463,74.2959171,31.77384973,46.87454484,1.584163638,0,20.18090634
19434.66528,24,3,Retired,Tier_3,2915.199793,3679.671341,477.355989,2718.079655,1255.956813,949.3534211,454.4680704,1274.954286,804.7860517,1359.670052,521.4873181,7.07545185,1375.090384,3023.682495,734.8893774,78.78811041,249.9452805,54.82958741,213.6441671,13.94394224,58.00772183,45.0175748
15974.12747,30,2,Retired,Tier_3,2396.11912,0,422.4508864,1866.155651,823.4040557,555.1975682,605.2067226,925.1803201,518.1636155,1341.555803,370.0698805,8.751120598,1397.915159,6150.623844,379.1543221,147.0428397,148.8579555,105.8019617,117.5927292,3.581700048,26.37267142,73.76925781
18256.46572,59,0,Student,Tier_2,3651.293143,0,513.9979502,1875.917234,1408.474635,422.2988324,439.3710735,1235.45185,841.3270321,0,406.3796192,8.430532948,1539.117357,7461.954346,283.1504369,141.305063,102.0193081,76.42674055,86.88039014,16.05051171,0,76.16191574
26224.19156,53,2,Retired,Tier_1,7867.257468,0,543.7897575,2748.810502,1496.785466,867.482448,858.9446059,1116.998511,790.4215493,1612.503386,676.9723019,5.563960798,1459.103738,7644.225565,162.2236265,158.5962207,110.7951438,201.7015238,183.9698287,6.534661809,54.49898016,101.1782734
20563.64929,33,2,Professional,Tier_2,4112.729858,0,585.1751299,2448.208745,1543.317655,492.3018838,572.3756496,1288.339292,826.5547136,1671.516325,236.1672758,8.606313976,1769.772223,6786.962763,275.4914552,205.4053888,70.86030125,137.2515479,295.5239933,10.11614531,61.0890534,49.79096611
6158.03377,58,1,Retired,Tier_2,1231.606754,0,150.6387216,725.2881701,447.739052,172.605155,273.6647156,454.4408941,222.0685916,462.0618715,93.56092223,8.899305634,548.0222462,1924.358922,104.3191383,86.29469116,28.70780473,79.41345654,57.16657894,9.698491802,20.45277277,15.90831352
54572.25408,38,0,Retired,Tier_2,10914.45082,0,1232.225457,7756.455755,3497.529161,2160.901637,2058.879419,4006.199465,2069.160105,0,1058.627236,10.46406435,5710.475786,19817.82503,1665.535374,203.8053693,425.4959195,202.0192601,350.3792249,65.16905211,0,267.8669259
12717.80476,45,2,Retired,Tier_3,1907.670714,0,476.1245387,1896.100665,698.2214058,550.9027864,358.4518717,973.7620339,456.4330587,1191.944119,339.0785911,6.186606879,786.800584,3869.114975,261.3435878,81.48354738,119.9074183,89.1622325,268.2289202,19.19913355,0.229182936,85.94818982
36328.22084,27,4,Self_Employed,Tier_2,7265.644169,0,936.8538824,5372.307363,2788.671236,1219.923847,772.5700703,2820.608578,1628.364438,2075.011041,709.1712232,5.181653336,1882.402467,10739.095,1538.493639,554.2509388,259.1047827,79.85142034,275.9820809,38.5176413,90.53963404,95.98850403
157663.5792,36,4,Self_Employed,Tier_3,23649.53688,20287.09453,3538.249624,20948.83324,8883.534109,7554.851504,5153.444939,6996.190474,7469.215534,8864.053459,4612.552875,21.89218441,34516.00151,39706.02204,5464.281446,1782.37555,625.80745,1387.855154,1555.573201,78.32666523,329.8281783,781.4062957
14377.86266,34,2,Retired,Tier_3,2156.679399,0,364.932822,1728.504063,797.4863449,512.9134487,444.485075,667.8232478,498.5078934,823.2839173,152.7748401,8.996620011,1293.521669,6230.471609,441.4110859,171.7971601,100.1644437,23.39287132,120.9338748,8.274743849,29.70020425,30.66705356
3962.865455,18,1,Professional,Tier_2,792.5730911,633.8297285,182.435329,469.6990506,224.2421109,99.16649669,116.8530562,220.6828712,194.9876214,214.8536352,102.4356328,7.910953379,313.5004386,711.1068318,62.16973992,45.1776026,22.25052766,26.77169711,48.12969669,7.489016144,0.11035391,10.4909902
23864.54785,30,2,Retired,Tier_2,4772.90957,0,856.3321012,2415.347818,1402.045847,782.330187,678.1897551,1899.172034,848.4468326,2346.994404,318.0639968,5.22836642,1247.726006,7544.715304,678.4656589,112.404485,200.0560127,180.4796311,467.5251124,24.61142277,9.519714463,74.42002922
72382.53852,53,4,Professional,Tier_2,14476.5077,0,2608.276614,10384.27855,4464.838048,2409.670723,2372.822414,3487.51385,2642.151142,4091.794259,1500.432024,13.85117402,10025.83137,23944.25319,2411.240951,517.449114,719.9858449,708.719796,237.1795939,19.01396979,31.96133563,393.3325254
143721.2048,64,0,Retired,Tier_2,28744.24096,0,4048.297978,20855.37808,11457.63188,4088.231959,3326.505018,8549.70234,4717.842144,0,3076.489041,23.76153318,34150.36175,54856.88539,2105.938305,2817.284235,367.7264008,430.3430315,513.6454369,103.9985774,0,695.819344
11218.42713,59,1,Self_Employed,Tier_2,2243.685427,1753.203599,398.0773111,1236.400158,784.1174469,389.0861707,362.7857169,647.2169841,412.6878938,760.1945712,284.3962801,7.109414885,797.5645285,1946.575575,78.19186173,118.0017759,100.2251545,78.25729516,137.0055907,11.49849324,14.8056228,79.26855248
